timestamp,open,high,low,close
2025-11-20 00:32:00+00:00,4106.975,4108.735,4106.975,4107.975
2025-11-20 00:33:00+00:00,4107.95,4108.91,4107.3150000000005,4108.0035
2025-11-20 00:34:00+00:00,4107.945,4108.0285,4105.9365,4106.299999999999
2025-11-20 00:35:00+00:00,4106.215,4107.025,4105.16,4105.915000000001
2025-11-20 00:36:00+00:00,4105.895,4106.105,4103.530000000001,4103.585
2025-11-20 00:37:00+00:00,4103.52,4104.055,4102.174999999999,4102.645
2025-11-20 00:38:00+00:00,4102.67,4103.205,4102.030000000001,4102.205
2025-11-20 00:39:00+00:00,4102.200000000001,4103.415,4102.165,4103.22
2025-11-20 00:40:00+00:00,4103.26,4104.205,4103.155000000001,4103.695
2025-11-20 00:41:00+00:00,4103.83,4103.83,4101.5615,4103.33
2025-11-20 00:42:00+00:00,4103.385,4104.66,4103.27,4104.110000000001
2025-11-20 00:43:00+00:00,4104.084999999999,4104.1900000000005,4102.46,4103.594999999999
2025-11-20 00:44:00+00:00,4103.605,4105.62,4103.375,4105.13
2025-11-20 00:45:00+00:00,4105.155000000001,4105.96,4103.92,4104.88
2025-11-20 00:46:00+00:00,4104.895,4105.75,4103.965,4104.110000000001
2025-11-20 00:47:00+00:00,4104.09,4105.424999999999,4103.33,4104.795
2025-11-20 00:48:00+00:00,4104.56,4104.7,4103.53,4104.455
2025-11-20 00:49:00+00:00,4104.445,4105.335,4103.031499999999,4103.21
2025-11-20 00:50:00+00:00,4103.26,4103.98,4102.415,4102.425
2025-11-20 00:51:00+00:00,4102.445,4103.254999999999,4101.67,4101.87
2025-11-20 00:52:00+00:00,4101.91,4102.25,4100.985000000001,4101.77
2025-11-20 00:53:00+00:00,4101.74,4101.74,4100.46,4101.42
2025-11-20 00:54:00+00:00,4101.385,4102.780000000001,4100.905000000001,4102.719999999999
2025-11-20 00:55:00+00:00,4102.73,4102.924999999999,4101.530000000001,4101.875
2025-11-20 00:56:00+00:00,4101.825,4102.655,4101.3150000000005,4102.655
2025-11-20 00:57:00+00:00,4102.665,4102.79,4101.75,4102.075
2025-11-20 00:58:00+00:00,4102.17,4102.700000000001,4100.985000000001,4100.995000000001
2025-11-20 00:59:00+00:00,4101.01,4103.955,4101.0015,4103.139999999999
2025-11-20 01:00:00+00:00,4103.1,4105.855,4101.405000000001,4105.54
2025-11-20 01:01:00+00:00,4105.42,4107.594999999999,4103.860000000001,4106.155000000001
2025-11-20 01:02:00+00:00,4106.174999999999,4108.295,4106.174999999999,4106.495
2025-11-20 01:03:00+00:00,4106.475,4107.1,4104.245,4107.02
2025-11-20 01:04:00+00:00,4106.875,4107.31,4105.415,4106.31
2025-11-20 01:05:00+00:00,4106.27,4107.84,4104.96,4107.8
2025-11-20 01:06:00+00:00,4107.83,4109.23,4107.095,4108.11
2025-11-20 01:07:00+00:00,4108.095,4108.145,4104.79,4105.895
2025-11-20 01:08:00+00:00,4106.01,4107.375,4102.889999999999,4102.889999999999
2025-11-20 01:09:00+00:00,4103.004999999999,4104.56,4100.99,4101.865
2025-11-20 01:10:00+00:00,4101.885,4103.865,4100.48,4103.85
2025-11-20 01:11:00+00:00,4103.88,4104.32,4100.35,4101.865
2025-11-20 01:12:00+00:00,4101.67,4101.67,4097.56,4097.895
2025-11-20 01:13:00+00:00,4097.885,4100.139999999999,4096.59,4097.035
2025-11-20 01:14:00+00:00,4097.014999999999,4099.53,4096.995000000001,4097.65
2025-11-20 01:15:00+00:00,4097.615,4097.81,4096.49,4097.416499999999
2025-11-20 01:16:00+00:00,4097.5315,4098.889999999999,4097.325000000001,4098.375
2025-11-20 01:17:00+00:00,4098.415,4098.7665,4097.35,4097.51
2025-11-20 01:18:00+00:00,4097.49,4097.92,4096.5565,4097.8665
2025-11-20 01:19:00+00:00,4097.8015,4098.1165,4097.3965,4098.0365
2025-11-20 01:20:00+00:00,4098.0265,4098.0265,4093.34,4093.415
2025-11-20 01:21:00+00:00,4093.4,4094.8015,4092.4315,4093.185
2025-11-20 01:22:00+00:00,4093.215,4094.94,4093.1515,4093.93
2025-11-20 01:23:00+00:00,4093.92,4095.09,4093.59,4094.08
2025-11-20 01:24:00+00:00,4094.12,4096.625,4093.615,4096.585
2025-11-20 01:25:00+00:00,4096.635,4098.04,4095.695,4097.0650000000005
2025-11-20 01:26:00+00:00,4097.005,4097.135,4095.025,4096.469999999999
2025-11-20 01:27:00+00:00,4096.5265,4097.485,4095.755,4097.36
2025-11-20 01:28:00+00:00,4097.4400000000005,4099.24,4095.77,4096.57
2025-11-20 01:29:00+00:00,4096.595,4098.174999999999,4093.9815,4094.39
2025-11-20 01:30:00+00:00,4094.36,4094.93,4092.86,4092.86
2025-11-20 01:31:00+00:00,4092.975,4093.065,4091.085,4091.535
2025-11-20 01:32:00+00:00,4091.515,4091.89,4089.27,4090.93
2025-11-20 01:33:00+00:00,4090.955,4090.96,4088.475,4089.945
2025-11-20 01:34:00+00:00,4089.965,4092.07,4089.85,4091.52
2025-11-20 01:35:00+00:00,4091.54,4093.25,4091.54,4093.22
2025-11-20 01:36:00+00:00,4093.28,4093.645,4091.025,4091.8
2025-11-20 01:37:00+00:00,4091.775,4092.1,4090.655,4092.075
2025-11-20 01:38:00+00:00,4092.115,4092.415,4090.545,4090.925
2025-11-20 01:39:00+00:00,4090.9,4092.225,4090.67,4091.28
2025-11-20 01:40:00+00:00,4091.285,4092.095,4090.255,4091.295
2025-11-20 01:41:00+00:00,4091.23,4092.3,4090.195,4092.3
2025-11-20 01:42:00+00:00,4092.28,4092.28,4089.73,4090.29
2025-11-20 01:43:00+00:00,4090.26,4091.79,4088.53,4091.275
2025-11-20 01:44:00+00:00,4091.255,4091.923,4090.435,4091.725
2025-11-20 01:45:00+00:00,4091.775,4095.57,4091.76,4095.04
2025-11-20 01:46:00+00:00,4095.06,4097.595,4094.535,4097.595
2025-11-20 01:47:00+00:00,4097.655,4098.53,4095.545,4096.745
2025-11-20 01:48:00+00:00,4096.799999999999,4097.535,4094.535,4095.49
2025-11-20 01:49:00+00:00,4095.46,4095.705,4094.0,4095.245
2025-11-20 01:50:00+00:00,4095.285,4096.075,4093.665,4093.79
2025-11-20 01:51:00+00:00,4093.77,4095.245,4093.7,4094.89
2025-11-20 01:52:00+00:00,4094.6,4094.765,4092.875,4093.185
2025-11-20 01:53:00+00:00,4093.215,4093.515,4091.775,4091.905
2025-11-20 01:54:00+00:00,4091.815,4092.005,4089.065,4089.465
2025-11-20 01:55:00+00:00,4089.445,4089.485,4084.295,4085.02
2025-11-20 01:56:00+00:00,4085.005,4086.38,4082.245,4084.49
2025-11-20 01:57:00+00:00,4084.58,4084.77,4082.79,4083.89
2025-11-20 01:58:00+00:00,4083.97,4084.71,4082.85,4084.11
2025-11-20 01:59:00+00:00,4084.24,4084.54,4081.19,4081.54
2025-11-20 02:00:00+00:00,4081.375,4081.715,4078.865,4079.205
2025-11-20 02:01:00+00:00,4079.175,4079.73,4072.665,4072.955
2025-11-20 02:02:00+00:00,4072.975,4074.735,4071.375,4074.15
2025-11-20 02:03:00+00:00,4074.17,4075.59,4073.055,4073.985
2025-11-20 02:04:00+00:00,4073.83,4074.02,4070.79,4071.05
2025-11-20 02:05:00+00:00,4071.035,4071.18,4067.22,4068.555
2025-11-20 02:06:00+00:00,4068.585,4070.32,4065.725,4065.83
2025-11-20 02:07:00+00:00,4065.985,4067.385,4059.36,4062.43
2025-11-20 02:08:00+00:00,4062.365,4064.345,4059.725,4062.7
2025-11-20 02:09:00+00:00,4062.81,4064.47,4062.03,4063.58
2025-11-20 02:10:00+00:00,4063.56,4063.56,4059.23,4061.56
2025-11-20 02:11:00+00:00,4061.54,4064.575,4060.285,4063.565
2025-11-20 02:12:00+00:00,4063.4215,4064.61,4061.575,4064.305
2025-11-20 02:13:00+00:00,4064.28,4066.945,4063.19,4063.41
2025-11-20 02:14:00+00:00,4063.47,4065.92,4063.35,4063.47
2025-11-20 02:15:00+00:00,4063.445,4064.285,4061.54,4063.005
2025-11-20 02:16:00+00:00,4063.03,4063.6915,4059.15,4059.945
2025-11-20 02:17:00+00:00,4059.9035,4059.955,4052.875,4053.585
2025-11-20 02:18:00+00:00,4053.57,4056.21,4048.535,4051.38
2025-11-20 02:19:00+00:00,4051.36,4052.1185,4041.184,4050.9285
2025-11-20 02:20:00+00:00,4050.5785,4050.9585,4043.045,4048.97
2025-11-20 02:21:00+00:00,4048.995,4052.3285,4048.535,4052.2785
2025-11-20 02:22:00+00:00,4052.2685,4052.445,4048.4185,4051.5735
2025-11-20 02:23:00+00:00,4051.49,4053.51,4051.265,4051.515
2025-11-20 02:24:00+00:00,4051.245,4054.83,4051.245,4054.73
2025-11-20 02:25:00+00:00,4054.74,4055.84,4052.51,4054.49
2025-11-20 02:26:00+00:00,4054.525,4054.79,4052.605,4054.37
2025-11-20 02:27:00+00:00,4054.395,4056.2035,4052.55,4055.845
2025-11-20 02:28:00+00:00,4055.86,4056.495,4054.46,4054.855
2025-11-20 02:29:00+00:00,4054.815,4055.95,4054.505,4055.335
2025-11-20 02:30:00+00:00,4055.493,4058.61,4053.605,4058.565
2025-11-20 02:31:00+00:00,4058.54,4060.44,4058.2,4060.07
2025-11-20 02:32:00+00:00,4060.05,4060.32,4058.14,4058.14
2025-11-20 02:33:00+00:00,4058.12,4058.945,4056.95,4056.95
2025-11-20 02:34:00+00:00,4056.92,4057.77,4054.14,4054.445
2025-11-20 02:35:00+00:00,4054.405,4056.77,4053.63,4054.61
2025-11-20 02:36:00+00:00,4054.6,4055.905,4053.575,4054.57
2025-11-20 02:37:00+00:00,4054.56,4058.38,4054.56,4057.85
2025-11-20 02:38:00+00:00,4057.73,4058.18,4055.37,4057.975
2025-11-20 02:39:00+00:00,4057.78,4058.28,4056.51,4056.65
2025-11-20 02:40:00+00:00,4056.68,4058.68,4056.66,4058.5
2025-11-20 02:41:00+00:00,4058.56,4059.08,4057.258,4057.54
2025-11-20 02:42:00+00:00,4057.5,4059.23,4055.38,4059.23
2025-11-20 02:43:00+00:00,4059.25,4059.715,4058.13,4059.715
2025-11-20 02:44:00+00:00,4059.72,4062.12,4059.43,4061.62
2025-11-20 02:45:00+00:00,4061.785,4062.77,4061.475,4062.1
2025-11-20 02:46:00+00:00,4062.08,4062.845,4060.7,4060.82
2025-11-20 02:47:00+00:00,4060.78,4061.49,4060.23,4061.395
2025-11-20 02:48:00+00:00,4061.36,4062.66,4061.0,4062.32
2025-11-20 02:49:00+00:00,4062.35,4067.23,4062.045,4065.88
2025-11-20 02:50:00+00:00,4065.815,4067.55,4065.51,4067.22
2025-11-20 02:51:00+00:00,4067.195,4068.15,4066.375,4067.36
2025-11-20 02:52:00+00:00,4067.32,4068.86,4066.85,4067.8
2025-11-20 02:53:00+00:00,4067.79,4068.335,4066.5,4066.735
2025-11-20 02:54:00+00:00,4066.695,4068.355,4065.305,4068.19
2025-11-20 02:55:00+00:00,4068.02,4070.02,4067.545,4069.97
2025-11-20 02:56:00+00:00,4070.08,4070.32,4068.68,4068.68
2025-11-20 02:57:00+00:00,4068.68,4070.07,4068.67,4069.4
2025-11-20 02:58:00+00:00,4069.43,4069.695,4066.285,4067.01
2025-11-20 02:59:00+00:00,4067.015,4068.475,4066.77,4067.005
2025-11-20 03:00:00+00:00,4066.965,4074.33,4066.31,4073.075
2025-11-20 03:01:00+00:00,4073.03,4074.1535,4070.985,4073.985
2025-11-20 03:02:00+00:00,4074.01,4074.07,4070.405,4073.48
2025-11-20 03:03:00+00:00,4073.51,4076.055,4073.11,4075.575
2025-11-20 03:04:00+00:00,4075.57,4075.955,4073.995,4074.97
2025-11-20 03:05:00+00:00,4074.945,4078.07,4074.235,4077.91
2025-11-20 03:06:00+00:00,4077.965,4080.195,4077.53,4079.85
2025-11-20 03:07:00+00:00,4079.82,4083.4,4079.57,4083.325
2025-11-20 03:08:00+00:00,4083.305,4085.64,4081.14,4082.11
2025-11-20 03:09:00+00:00,4082.065,4083.6565,4081.74,4083.1
2025-11-20 03:10:00+00:00,4083.0415,4083.0415,4081.43,4081.43
2025-11-20 03:11:00+00:00,4081.425,4082.58,4080.055,4080.49
2025-11-20 03:12:00+00:00,4080.475,4081.1,4080.215,4080.605
2025-11-20 03:13:00+00:00,4080.57,4082.095,4079.8,4080.22
2025-11-20 03:14:00+00:00,4080.215,4080.22,4077.5765,4078.17
2025-11-20 03:15:00+00:00,4078.145,4078.195,4073.115,4073.44
2025-11-20 03:16:00+00:00,4073.36,4077.12,4073.36,4076.34
2025-11-20 03:17:00+00:00,4076.3,4076.87,4075.65,4076.215
2025-11-20 03:18:00+00:00,4076.185,4076.49,4074.3,4076.42
2025-11-20 03:19:00+00:00,4076.4,4077.0,4073.825,4074.55
2025-11-20 03:20:00+00:00,4074.565,4074.79,4073.095,4073.27
2025-11-20 03:21:00+00:00,4073.3,4076.49,4072.72,4075.0115
2025-11-20 03:22:00+00:00,4075.0015,4076.755,4074.25,4076.33
2025-11-20 03:23:00+00:00,4076.31,4076.78,4074.11,4074.855
2025-11-20 03:24:00+00:00,4074.94,4076.51,4074.78,4075.535
2025-11-20 03:25:00+00:00,4075.51,4075.97,4074.18,4074.18
2025-11-20 03:26:00+00:00,4074.15,4074.495,4073.46,4074.01
2025-11-20 03:27:00+00:00,4074.04,4077.36,4074.02,4077.305
2025-11-20 03:28:00+00:00,4077.33,4078.65,4076.515,4077.38
2025-11-20 03:29:00+00:00,4077.35,4077.595,4076.22,4076.28
2025-11-20 03:30:00+00:00,4076.3,4076.8,4074.59,4074.82
2025-11-20 03:31:00+00:00,4074.89,4075.36,4074.14,4074.32
2025-11-20 03:32:00+00:00,4074.41,4075.33,4074.2,4075.33
2025-11-20 03:33:00+00:00,4075.46,4076.385,4073.84,4074.105
2025-11-20 03:34:00+00:00,4074.085,4074.105,4069.855,4070.22
2025-11-20 03:35:00+00:00,4070.24,4071.05,4069.21,4071.05
2025-11-20 03:36:00+00:00,4071.14,4073.83,4070.72,4071.86
2025-11-20 03:37:00+00:00,4071.89,4072.1,4070.395,4070.74
2025-11-20 03:38:00+00:00,4070.63,4071.1135,4070.04,4070.72
2025-11-20 03:39:00+00:00,4070.68,4071.91,4069.04,4071.91
2025-11-20 03:40:00+00:00,4071.95,4072.63,4071.59,4071.85
2025-11-20 03:41:00+00:00,4071.77,4071.83,4068.94,4069.44
2025-11-20 03:42:00+00:00,4069.42,4070.25,4068.35,4070.25
2025-11-20 03:43:00+00:00,4070.19,4070.19,4068.22,4068.31
2025-11-20 03:44:00+00:00,4068.34,4068.41,4065.0655,4066.04
2025-11-20 03:45:00+00:00,4065.615,4068.125,4065.58,4067.27
2025-11-20 03:46:00+00:00,4066.895,4069.285,4066.44,4069.11
2025-11-20 03:47:00+00:00,4069.03,4069.335,4067.525,4068.355
2025-11-20 03:48:00+00:00,4068.325,4069.38,4068.195,4068.89
2025-11-20 03:49:00+00:00,4068.87,4069.595,4068.47,4069.52
2025-11-20 03:50:00+00:00,4069.545,4069.575,4064.92,4066.11
2025-11-20 03:51:00+00:00,4065.93,4067.35,4065.91,4066.535
2025-11-20 03:52:00+00:00,4066.47,4066.7585,4065.04,4066.03
2025-11-20 03:53:00+00:00,4066.11,4068.115,4065.32,4067.89
2025-11-20 03:54:00+00:00,4067.91,4068.865,4067.91,4068.155
2025-11-20 03:55:00+00:00,4068.1,4069.62,4068.1,4069.61
2025-11-20 03:56:00+00:00,4069.59,4070.675,4068.67,4070.26
2025-11-20 03:57:00+00:00,4070.24,4071.53,4070.105,4070.44
2025-11-20 03:58:00+00:00,4070.42,4072.05,4069.555,4071.82
2025-11-20 03:59:00+00:00,4071.79,4072.97,4071.58,4072.38
2025-11-20 04:00:00+00:00,4072.41,4072.55,4071.25,4071.83
2025-11-20 04:01:00+00:00,4071.845,4074.475,4071.76,4074.175
2025-11-20 04:02:00+00:00,4074.155,4074.4215,4069.165,4069.165
2025-11-20 04:03:00+00:00,4069.14,4070.07,4068.56,4068.66
2025-11-20 04:04:00+00:00,4068.6415,4070.5,4068.42,4070.225
2025-11-20 04:05:00+00:00,4070.17,4070.52,4068.98,4070.4
2025-11-20 04:06:00+00:00,4070.37,4072.205,4070.23,4071.825
2025-11-20 04:07:00+00:00,4071.815,4072.94,4071.415,4071.765
2025-11-20 04:08:00+00:00,4071.74,4073.67,4071.65,4073.375
2025-11-20 04:09:00+00:00,4073.39,4074.975,4073.29,4074.74
2025-11-20 04:10:00+00:00,4074.77,4078.535,4074.77,4078.51
2025-11-20 04:11:00+00:00,4078.555,4078.86,4077.185,4077.255
2025-11-20 04:12:00+00:00,4077.24,4077.4,4076.245,4076.335
2025-11-20 04:13:00+00:00,4076.38,4077.54,4075.56,4076.67
2025-11-20 04:14:00+00:00,4076.65,4078.165,4076.62,4078.125
2025-11-20 04:15:00+00:00,4078.14,4079.62,4078.14,4078.665
2025-11-20 04:16:00+00:00,4078.78,4080.055,4078.275,4079.425
2025-11-20 04:17:00+00:00,4079.397,4080.095,4078.845,4078.93
2025-11-20 04:18:00+00:00,4078.905,4078.905,4077.64,4078.5
2025-11-20 04:19:00+00:00,4078.475,4079.275,4078.345,4078.95
2025-11-20 04:20:00+00:00,4078.745,4079.62,4078.38,4078.78
2025-11-20 04:21:00+00:00,4078.8,4078.91,4076.65,4077.56
2025-11-20 04:22:00+00:00,4077.58,4077.955,4076.54,4077.12
2025-11-20 04:23:00+00:00,4077.04,4077.84,4076.9,4077.06
2025-11-20 04:24:00+00:00,4077.08,4077.28,4076.17,4076.91
2025-11-20 04:25:00+00:00,4076.835,4077.67,4076.42,4077.61
2025-11-20 04:26:00+00:00,4077.59,4078.69,4077.56,4078.395
2025-11-20 04:27:00+00:00,4078.4,4078.5,4076.955,4078.01
2025-11-20 04:28:00+00:00,4078.025,4078.44,4077.395,4077.69
2025-11-20 04:29:00+00:00,4078.105,4078.63,4078.01,4078.3
2025-11-20 04:30:00+00:00,4078.32,4078.625,4077.68,4078.27
2025-11-20 04:31:00+00:00,4078.3,4078.59,4077.855,4077.92
2025-11-20 04:32:00+00:00,4077.91,4079.6,4077.55,4079.55
2025-11-20 04:33:00+00:00,4079.58,4079.68,4077.605,4078.04
2025-11-20 04:34:00+00:00,4078.065,4078.115,4076.17,4076.345
2025-11-20 04:35:00+00:00,4076.32,4076.6,4075.03,4075.665
2025-11-20 04:36:00+00:00,4075.705,4076.715,4075.285,4076.05
2025-11-20 04:37:00+00:00,4076.065,4076.605,4075.295,4076.42
2025-11-20 04:38:00+00:00,4076.445,4076.765,4075.82,4075.965
2025-11-20 04:39:00+00:00,4076.06,4076.68,4075.47,4075.995
2025-11-20 04:40:00+00:00,4076.02,4076.315,4075.19,4075.61
2025-11-20 04:41:00+00:00,4075.57,4075.82,4074.39,4074.49
2025-11-20 04:42:00+00:00,4074.475,4074.71,4073.44,4073.68
2025-11-20 04:43:00+00:00,4073.715,4075.225,4073.69,4075.04
2025-11-20 04:44:00+00:00,4075.06,4076.885,4075.06,4076.74
2025-11-20 04:45:00+00:00,4076.645,4076.93,4074.78,4075.89
2025-11-20 04:46:00+00:00,4075.905,4076.835,4075.63,4076.47
2025-11-20 04:47:00+00:00,4076.43,4076.43,4075.19,4075.39
2025-11-20 04:48:00+00:00,4075.345,4077.1935,4075.345,4077.1635
2025-11-20 04:49:00+00:00,4077.1785,4078.51,4076.87,4078.51
2025-11-20 04:50:00+00:00,4078.26,4078.31,4077.22,4077.52
2025-11-20 04:51:00+00:00,4077.49,4079.34,4077.265,4079.34
2025-11-20 04:52:00+00:00,4079.26,4079.38,4078.22,4078.22
2025-11-20 04:53:00+00:00,4078.2,4079.13,4077.73,4078.82
2025-11-20 04:54:00+00:00,4078.84,4079.625,4078.8,4079.625
2025-11-20 04:55:00+00:00,4079.64,4080.58,4079.59,4080.24
2025-11-20 04:56:00+00:00,4080.22,4080.29,4078.13,4078.21
2025-11-20 04:57:00+00:00,4078.24,4078.28,4076.59,4076.59
2025-11-20 04:58:00+00:00,4076.6,4077.365,4075.7565,4076.685
2025-11-20 04:59:00+00:00,4076.66,4076.8,4075.605,4075.605
2025-11-20 05:00:00+00:00,4075.62,4076.005,4073.885,4073.935
2025-11-20 05:01:00+00:00,4073.975,4075.9065,4073.4665,4073.4765
2025-11-20 05:02:00+00:00,4073.4565,4073.4965,4071.895,4072.0915
2025-11-20 05:03:00+00:00,4072.07,4072.695,4069.71,4071.7915
2025-11-20 05:04:00+00:00,4071.8115,4073.2015,4071.53,4072.0615
2025-11-20 05:05:00+00:00,4072.0765,4072.1965,4069.9015,4072.0715
2025-11-20 05:06:00+00:00,4072.0615,4073.49,4071.92,4073.0715
2025-11-20 05:07:00+00:00,4073.3,4073.93,4071.505,4071.9215
2025-11-20 05:08:00+00:00,4071.77,4072.2165,4070.53,4071.1165
2025-11-20 05:09:00+00:00,4070.95,4071.25,4069.9115,4069.96
2025-11-20 05:10:00+00:00,4069.9585,4070.08,4069.15,4069.5535
2025-11-20 05:11:00+00:00,4069.55,4069.6935,4068.78,4069.625
2025-11-20 05:12:00+00:00,4069.5,4071.8785,4069.055,4069.27
2025-11-20 05:13:00+00:00,4068.93,4069.94,4068.175,4069.6
2025-11-20 05:14:00+00:00,4069.51,4071.63,4068.09,4071.495
2025-11-20 05:15:00+00:00,4071.3585,4071.3585,4069.65,4070.42
2025-11-20 05:16:00+00:00,4070.32,4072.17,4070.16,4071.25
2025-11-20 05:17:00+00:00,4071.28,4073.21,4071.28,4072.6015
2025-11-20 05:18:00+00:00,4072.595,4073.11,4071.185,4071.185
2025-11-20 05:19:00+00:00,4071.155,4074.04,4070.76,4073.85
2025-11-20 05:20:00+00:00,4073.83,4074.125,4071.68,4072.375
2025-11-20 05:21:00+00:00,4072.555,4072.62,4070.5915,4071.18
2025-11-20 05:22:00+00:00,4071.15,4073.5385,4071.15,4072.92
2025-11-20 05:23:00+00:00,4072.87,4073.19,4072.47,4072.85
2025-11-20 05:24:00+00:00,4072.845,4073.1,4072.54,4072.54
2025-11-20 05:25:00+00:00,4072.51,4072.77,4071.515,4071.55
2025-11-20 05:26:00+00:00,4071.48,4071.48,4070.445,4070.81
2025-11-20 05:27:00+00:00,4070.825,4070.925,4068.36,4069.15
2025-11-20 05:28:00+00:00,4069.04,4070.83,4069.01,4070.165
2025-11-20 05:29:00+00:00,4070.16,4070.525,4069.6,4069.66
2025-11-20 05:30:00+00:00,4069.63,4069.855,4067.72,4069.01
2025-11-20 05:31:00+00:00,4068.9,4069.935,4068.12,4069.47
2025-11-20 05:32:00+00:00,4069.44,4070.59,4066.32,4067.4
2025-11-20 05:33:00+00:00,4067.36,4068.83,4066.4,4066.685
2025-11-20 05:34:00+00:00,4066.66,4071.23,4066.57,4070.89
2025-11-20 05:35:00+00:00,4070.87,4072.385,4069.42,4070.63
2025-11-20 05:36:00+00:00,4070.6,4070.6,4066.8,4066.8
2025-11-20 05:37:00+00:00,4066.85,4069.77,4066.645,4067.455
2025-11-20 05:38:00+00:00,4067.5,4068.56,4064.495,4067.32
2025-11-20 05:39:00+00:00,4067.35,4069.035,4067.21,4069.0
2025-11-20 05:40:00+00:00,4068.97,4070.165,4068.865,4069.075
2025-11-20 05:41:00+00:00,4069.05,4070.73,4069.005,4070.27
2025-11-20 05:42:00+00:00,4070.305,4070.8,4069.88,4070.29
2025-11-20 05:43:00+00:00,4070.37,4070.71,4067.865,4068.68
2025-11-20 05:44:00+00:00,4068.64,4068.89,4067.02,4067.17
2025-11-20 05:45:00+00:00,4066.805,4068.935,4066.805,4068.255
2025-11-20 05:46:00+00:00,4067.87,4069.725,4067.31,4068.78
2025-11-20 05:47:00+00:00,4068.81,4071.18,4068.645,4070.52
2025-11-20 05:48:00+00:00,4070.5,4070.71,4069.37,4069.985
2025-11-20 05:49:00+00:00,4069.96,4069.96,4066.945,4068.71
2025-11-20 05:50:00+00:00,4068.62,4070.55,4068.615,4070.435
2025-11-20 05:51:00+00:00,4070.46,4070.865,4068.59,4068.62
2025-11-20 05:52:00+00:00,4068.605,4068.92,4066.93,4068.61
2025-11-20 05:53:00+00:00,4068.58,4069.37,4068.17,4068.19
2025-11-20 05:54:00+00:00,4068.17,4070.25,4068.075,4069.48
2025-11-20 05:55:00+00:00,4069.535,4070.76,4068.26,4070.76
2025-11-20 05:56:00+00:00,4070.74,4071.29,4070.48,4071.1
2025-11-20 05:57:00+00:00,4071.05,4071.985,4069.93,4070.55
2025-11-20 05:58:00+00:00,4070.57,4070.82,4068.88,4069.45
2025-11-20 05:59:00+00:00,4069.395,4069.42,4066.36,4066.81
2025-11-20 06:00:00+00:00,4066.77,4067.69,4066.16,4066.16
2025-11-20 06:01:00+00:00,4066.18,4067.525,4065.06,4067.47
2025-11-20 06:02:00+00:00,4067.44,4069.08,4067.295,4068.2
2025-11-20 06:03:00+00:00,4068.215,4069.63,4067.61,4067.67
2025-11-20 06:04:00+00:00,4067.7,4067.75,4066.905,4067.575
2025-11-20 06:05:00+00:00,4067.515,4070.45,4067.515,4070.45
2025-11-20 06:06:00+00:00,4070.5165,4071.06,4069.19,4070.255
2025-11-20 06:07:00+00:00,4070.21,4071.64,4069.5,4070.11
2025-11-20 06:08:00+00:00,4070.085,4077.375,4069.3,4077.215
